Status-ID,Category,"Departure station name","Departure station coordinates","Destination station name","Destination station coordinates"
6150740,subway,"S+U Gesundbrunnen Bhf (Berlin)","52.54913,13.389907","Rosenthaler Platz (U), Berlin","52.529787,13.401406"
6150752,tram,"Rosenthaler Platz (U), Berlin","52.529787,13.401406","Mollstr./Otto-Braun-Str., Berlin","52.525203,13.419888"
6152439,tram,"Mollstr./Otto-Braun-Str., Berlin","52.525203,13.419888","S+U Alexanderplatz Bhf/Gontardstr. (Berlin)","52.521027,13.411285"
6152444,suburban,"S+U Alexanderplatz Bhf (Berlin)","52.52145,13.411009","Warschauer Str. (S+U), Berlin","52.505238,13.449112"
6153920,regional,"S Ostbahnhof (Berlin)","52.51006,13.433347","S+U Alexanderplatz Bhf (Berlin)","52.52145,13.411009"
6153923,tram,"S+U Alexanderplatz Bhf/Gontardstr. (Berlin)","52.521027,13.411285","Mollstr./Otto-Braun-Str., Berlin","52.525203,13.419888"
6156394,tram,"Mollstr./Otto-Braun-Str., Berlin","52.525203,13.419888","S+U Berlin Hauptbahnhof","52.526585,13.369713"
6158317,regionalExp,"Berlin Gesundbrunnen","52.548656,13.39106","Rostock Hbf","54.078197,12.131257"
6158331,tram,"Rostock Hbf","54.078197,12.131257","Rostock, Lomonossowstraße","54.065098,12.117213"
6178805,tram,"Rostock, Lomonossowstraße","54.065098,12.117213","Rostock Hbf","54.078197,12.131257"
6178991,regionalExp,"Rostock Hbf","54.078197,12.131257","S Oranienburg Bhf","52.754093,13.249336"
6179878,regional,"S Oranienburg Bhf","52.754093,13.249336","S+U Gesundbrunnen Bhf (Berlin)","52.54913,13.389907"
6180113,suburban,"S+U Gesundbrunnen Bhf (Berlin)","52.54913,13.389907","S Ostkreuz Bhf (Berlin)","52.503315,13.469607"
6185101,suburban,"S+U Zoologischer Garten Bhf (Berlin)","52.50707,13.331736","S Ostbahnhof (Berlin)","52.51006,13.433347"
6185140,suburban,"S Ostbahnhof (Berlin)","52.51006,13.433347","S Betriebsbahnhof Rummelsburg (Berlin)","52.49397,13.497724"
6189090,suburban,"S Betriebsbahnhof Rummelsburg (Berlin)","52.49397,13.497724","S Ostkreuz Bhf (Berlin)","52.503315,13.469607"
6189095,suburban,"S Ostkreuz Bhf (Berlin)","52.503315,13.469607","S+U Gesundbrunnen Bhf (Berlin)","52.54913,13.389907"
6190296,regionalExp,"Berlin Gesundbrunnen","52.548656,13.39106","Rostock Hbf","54.078197,12.131257"
6232141,tram,"Rostock, Lomonossowstraße","54.065098,12.117213","Rostock Neuer Markt","54.08899,12.140408"
6233701,tram,"Rostock Neuer Markt","54.08899,12.140408","Rostock, Lomonossowstraße","54.065098,12.117213"
6261855,tram,"Rostock, Lomonossowstraße","54.065098,12.117213","Rostock Hbf","54.078197,12.131257"
6261885,regionalExp,"Rostock Hbf","54.078197,12.131257","Berlin Ostkreuz","52.503305,13.468861"
6263529,suburban,"S Ostkreuz Bhf (Berlin)","52.503315,13.469607","S Betriebsbahnhof Rummelsburg (Berlin)","52.49397,13.497724"
6267554,suburban,"S Betriebsbahnhof Rummelsburg (Berlin)","52.49397,13.497724","S Ostkreuz Bhf (Berlin)","52.503315,13.469607"
6267591,regionalExp,"Berlin Ostkreuz","52.503305,13.468861","Rostock Hbf","54.078197,12.131257"
6327475,regionalExp,"Rostock Hbf","54.078197,12.131257","Hamburg Hbf","53.553533,10.00636"
6328702,nationalExpress,"Hamburg Hbf","53.553533,10.00636",Frankfurt(Main)Süd,"50.099302,8.686187"
6330923,suburban,Frankfurt(Main)Süd,"50.099302,8.686187",Langen(Hess),"49.993535,8.656828"
6331361,regional,Langen(Hess),"49.993535,8.656828","Darmstadt Hbf","49.872549,8.629707"
6331586,tram,"Darmstadt Hbf","49.872549,8.629707","Darmstadt Kasinostraße","49.874973,8.642866"
6332563,bus,"Darmstadt Kasinostraße","49.874973,8.642866","Darmstadt Luisenplatz","49.872883,8.650254"
6332575,bus,"Darmstadt Luisenplatz","49.872883,8.650254","Darmstadt Am Karlshof","49.882107,8.665799"
6345013,nationalExpress,"Frankfurt (Main) West","50.118862,8.639334","Hamburg Hbf","53.553533,10.00636"
6345232,suburban,"Darmstadt Hbf","49.872549,8.629707","Frankfurt (Main) West","50.118862,8.639334"
6348110,nationalExpress,"Hamburg Hbf","53.553533,10.00636","Lübeck Hbf","53.86767,10.669737"
6348113,regional,"Lübeck Hbf","53.86767,10.669737","Bad Kleinen","53.766847,11.466496"
6348123,regional,"Bad Kleinen","53.766847,11.466496","Rostock Hbf","54.078197,12.131257"
6545389,tram,"Rostock, Lomonossowstraße","54.065098,12.117213","Rostock, Lange Straße","54.0899,12.134057"
6545816,tram,"Rostock, Lange Straße","54.0899,12.134057","Rostock, Lomonossowstraße","54.065098,12.117213"
6560927,tram,"Rostock, Lomonossowstraße","54.065098,12.117213","Rostock, Kröpeliner Tor","54.089817,12.129987"
6562868,tram,"Rostock, Lange Straße","54.0899,12.134057","Rostock, Lomonossowstraße","54.065098,12.117213"
6565278,tram,"Rostock, Lomonossowstraße","54.065098,12.117213","Rostock, Lange Straße","54.0899,12.134057"
6588639,tram,"Rostock, Lomonossowstraße","54.065098,12.117213","Rostock, Steintor / IHK","54.085865,12.142689"
6589291,tram,"Rostock, Kröpeliner Tor","54.089817,12.129987","Rostock, Lomonossowstraße","54.065098,12.117213"
6659339,tram,"Rostock, Lomonossowstraße","54.065098,12.117213","Rostock, Kröpeliner Tor","54.089817,12.129987"
6659903,tram,"Rostock Neuer Markt","54.08899,12.140408","Rostock, Lomonossowstraße","54.065098,12.117213"
6668487,tram,"Rostock, Lomonossowstraße","54.065098,12.117213","Rostock, Lange Straße","54.0899,12.134057"
6669533,tram,"Rostock Neuer Markt","54.08899,12.140408","Rostock, Lomonossowstraße","54.065098,12.117213"
6672027,regional,"Rostock Hbf","54.078197,12.131257","Bad Kleinen","53.766847,11.466496"
6672050,tram,"Rostock, Lomonossowstraße","54.065098,12.117213","Rostock Hbf","54.078197,12.131257"
6672519,regional,"Bad Kleinen","53.766847,11.466496","Lübeck Hbf","53.86767,10.669737"
6672947,regional,"Lübeck Hbf","53.86767,10.669737","Hamburg Hbf","53.553533,10.00636"
6673496,suburban,"Hamburg Hbf","53.553533,10.00636","Hamburg Dammtor","53.560841,9.989533"
6673897,suburban,"Hamburg Dammtor","53.560841,9.989533","Hamburg Hbf","53.553533,10.00636"
6674150,subway,"U-Bahnhof Hauptbahnhof Süd","53.5523,10.0098","Hamburg Berliner Tor","53.552605,10.02633"
6675185,subway,"Hamburg Berliner Tor","53.552605,10.02633",Lutterothstraße,"53.58207,9.947602"
6681739,subway,Lutterothstraße,"53.58207,9.947602",Schlump,"53.568012,9.96988"
6681745,subway,Lutterothstraße,"53.58207,9.947602",Schlump,"53.568012,9.96988"
6681772,subway,Schlump,"53.568012,9.96988","Hamburg Landungsbrücken","53.546314,9.970619"
6682805,subway,"Baumwall (Elbphilharmonie)","53.544174,9.981325",Schlump,"53.568012,9.96988"
6682987,subway,Schlump,"53.568012,9.96988",Lutterothstraße,"53.58207,9.947602"
0,0,0
