1861676,nationalExpress,"Hamburg Hbf","53.553533,10.00636","Rostock Hbf","54.078197,12.131257"
  2799969 ,nationalExpress ,"Berlin Hbf"                                         ,"52.3928,13.036498"             ,Frankfurt(Main)Hbf                                   ,"50.106817,8.663003"
  2802215 ,regional        ,Frankfurt(Main)Hbf                                   ,"50.106817,8.663003"            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"
  2802586 ,bus             ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"            ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"
  2804096 ,bus             ,"Hochschule, Darmstadt"                              ,"49.866625,8.635038"            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"
  2804108 ,tram            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"            ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"
  2808840 ,bus             ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"            ,"Hofgut Oberfeld, Darmstadt"                         ,"49.873115,8.682079"
  2809861 ,tram            ,"Luisenplatz, Darmstadt"                             ,"49.872882,8.651254"            ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"
  2819697 ,bus             ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"
  2819777 ,regional        ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"            ,"Mannheim Hbf"                                       ,"49.479181,8.469268"
  2820426 ,nationalExpress ,"Mannheim Hbf"                                       ,"49.479181,8.469268"            ,"Hamburg Hbf"                                        ,"53.553533,10.00636"
  2823352 ,nationalExpress ,"Hamburg Hbf"                                        ,"53.553533,10.00636"            ,"Rostock Hbf"                                        ,"54.078197,12.131257"
  2831306 ,tram            ,"Lomonossowstraße, Rostock"                          ,"54.065307,12.117342"           ,"Neuer Markt, Rostock"                               ,"54.088912,12.140525"
  2831696 ,tram            ,"Lange Straße, Rostock"                              ,"54.089901,12.133954"           ,"Lomonossowstraße, Rostock"                          ,"54.065289,12.117243"
  2954032 ,tram            ,"Lomonossowstraße, Rostock"                          ,"54.065307,12.117342"           ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"
  2954068 ,suburban        ,"Rostock Hbf"                                        ,"54.078197,12.131257"           ,Warnemünde                                           ,"54.175685,12.091525"
  2954814 ,suburban        ,Warnemünde                                           ,"54.175685,12.091525"           ,"Rostock Hbf"                                        ,"54.078197,12.131257"
  2954971 ,tram            ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"           ,"Lomonossowstraße, Rostock"                          ,"54.065289,12.117243"
  3037374 ,tram            ,"Neuer Markt, Rostock"                               ,"54.088849,12.140426"           ,"Lomonossowstraße, Rostock"                          ,"54.065289,12.117243"
  3066283 ,tram            ,"Lomonossowstraße, Rostock"                          ,"54.065307,12.117342"           ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"
  3066291 ,suburban        ,"Rostock Hbf"                                        ,"54.078197,12.131257"           ,"Rostock-Lütten Klein"                               ,"54.138793,12.06507"
  3071288 ,tram            ,"Lomonossowstraße, Rostock"                          ,"54.065307,12.117342"           ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"
  3071292 ,regional        ,"Rostock Hbf"                                        ,"54.078197,12.131257"           ,"Berlin Hbf"                                         ,"52.3928,13.036498"
  3072991 ,subway          ,"Berlin Hbf"                                         ,"52.524924,13.369629"           ,"Friedrichsfelde (U), Berlin"                        ,"52.505912,13.512783"
  3073204 ,bus             ,"Friedrichsfelde (U), Berlin"                        ,"52.505912,13.512783"           ,"Mellenseestr., Berlin"                              ,"52.493291,13.508135"
  3074749 ,tram            ,"Simplonstr., Berlin"                                ,"52.509714,13.45722"            ,"Warschauer Str. (S), Berlin"                        ,"52.507961,13.450514"
  3074843 ,subway          ,"Warschauer Str. (S+U), Berlin"                      ,"52.505238,13.449112"           ,"Nollendorfplatz (U), Berlin"                        ,"52.499592,13.35415"
  3077754 ,bus             ,"Mellenseestr., Berlin"                              ,"52.493291,13.508135"           ,"Friedrichsfelde (U), Berlin"                        ,"52.505912,13.512783"
  3077820 ,subway          ,"Friedrichsfelde (U), Berlin"                        ,"52.505912,13.512783"           ,"Berlin Alexanderplatz"                              ,"52.521526,13.411088"
  3077954 ,subway          ,"Berlin Alexanderplatz"                              ,"52.521526,13.411088"           ,"Stadtmitte (U), Berlin"                             ,"52.511701,13.389684"
  3082243 ,subway          ,"Berlin Hbf"                                         ,"52.524924,13.369629"           ,"Friedrichsfelde (U), Berlin"                        ,"52.505912,13.512783"
  3082344 ,bus             ,"Friedrichsfelde (U), Berlin"                        ,"52.505912,13.512783"           ,"Mellenseestr., Berlin"                              ,"52.493291,13.508135"
  3084461 ,suburban        ,"Berlin Betriebsbf Rummelsburg"                      ,"52.49392,13.497573"            ,"Berlin Warschauer Straße"                           ,"52.505948,13.45224"
  3084522 ,subway          ,"Warschauer Str. (S+U), Berlin"                      ,"52.505238,13.449112"           ,"Schlesisches Tor (U), Berlin"                       ,"52.500869,13.441579"
  3085800 ,subway          ,"Kottbusser Tor (U), Berlin"                         ,"52.499071,13.418198"           ,"Berlin Gesundbrunnen"                               ,"52.548656,13.39106"
  3086133 ,regional        ,"Berlin Gesundbrunnen"                               ,"52.548656,13.39106"            ,"Neustrelitz Hbf"                                    ,"53.357936,13.07375"
  3087161 ,regional        ,"Neustrelitz Hbf"                                    ,"53.357936,13.07375"            ,"Rostock Hbf"                                        ,"54.078197,12.131257"
  3087396 ,tram            ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"           ,"Südstadt-Center, Rostock"                           ,"54.072111,12.117198"
  3157898 ,regional        ,"Rostock Hbf"                                        ,"54.078197,12.131257"           ,"Hamburg Hbf"                                        ,"53.553533,10.00636"
  3161255 ,nationalExpress ,"Hamburg Hbf"                                        ,"53.553533,10.00636"            ,Frankfurt(Main)Hbf                                   ,"50.106817,8.663003"
  3161334 ,regional        ,Frankfurt(Main)Hbf                                   ,"50.106817,8.663003"            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"
  3161475 ,bus             ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"            ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"
  3164667 ,bus             ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"
  3164755 ,regional        ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"            ,Frankfurt(Main)Hbf                                   ,"50.106817,8.663003"
  3165053 ,subway          ,Frankfurt(Main)Hbf                                   ,"50.106817,8.663003"            ,"Willy-Brandt-Platz, Frankfurt a.M."                 ,"50.108992,8.673898"
  3166524 ,subway          ,Frankfurt(M)Konstablerwache                          ,"50.114637,8.686393"            ,"Hessen-Center, Frankfurt a.M."                      ,"50.140454,8.748976"
  3167166 ,subway          ,"Hessen-Center, Frankfurt a.M."                      ,"50.140454,8.748976"            ,Frankfurt(M)Konstablerwache                          ,"50.114637,8.686393"
  3167682 ,regional        ,Frankfurt(Main)Hbf                                   ,"50.106817,8.663003"            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"
  3167706 ,tram            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"            ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"
  3171218 ,regional        ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"            ,Frankfurt(Main)Hbf                                   ,"50.106817,8.663003"
  3171634 ,nationalExpress ,Frankfurt(Main)Hbf                                   ,"50.106817,8.663003"            ,"Berlin Hbf"                                         ,"52.3928,13.036498"
  3173805 ,national        ,"Berlin Hbf"                                         ,"52.3928,13.036498"             ,"Rostock Hbf"                                        ,"54.078197,12.131257"
  3201729 ,tram            ,"Lomonossowstraße, Rostock"                          ,"54.065307,12.117342"           ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"
  3201953 ,national        ,"Rostock Hbf"                                        ,"54.078197,12.131257"           ,"Berlin Hbf"                                         ,"52.3928,13.036498"
  3203635 ,nationalExpress ,"Berlin Hbf"                                         ,"52.3928,13.036498"             ,"Nürnberg Hbf"                                       ,"49.445435,11.08227"
  3205884 ,nationalExpress ,"Nürnberg Hbf"                                       ,"49.445435,11.08227"            ,"Aschaffenburg Hbf"                                  ,"49.98059,9.143854"
  3206272 ,regional        ,"Aschaffenburg Hbf"                                  ,"49.98059,9.143854"             ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"
  3206477 ,tram            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"            ,"Luisenplatz, Darmstadt"                             ,"49.872882,8.651254"
  3214809 ,tram            ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"
  3215042 ,nationalExpress ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"            ,"Berlin Gesundbrunnen"                               ,"52.548656,13.39106"
  3217881 ,suburban        ,"Berlin Gesundbrunnen"                               ,"52.548656,13.39106"            ,Oranienburg                                          ,"52.75467,13.248886"
  3218202 ,regional        ,Oranienburg                                          ,"52.75467,13.248886"            ,"Rostock Hbf"                                        ,"54.078197,12.131257"
  3259635 ,bus             ,"Galileistraße, Rostock"                             ,"54.067464,12.117873"           ,"Hauptbahnhof Süd, Rostock"                          ,"54.07755,12.128767"
  3259723 ,suburban        ,"Rostock Hbf"                                        ,"54.078197,12.131257"           ,Warnemünde                                           ,"54.175685,12.091525"
  3302343 ,tram            ,"Lomonossowstraße, Rostock"                          ,"54.065307,12.117342"           ,"Kröpeliner Tor, Rostock"                            ,"54.089847,12.129729"
  3302761 ,tram            ,"Neuer Markt, Rostock"                               ,"54.088849,12.140426"           ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"
  3303151 ,tram            ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"           ,"Lomonossowstraße, Rostock"                          ,"54.065289,12.117243"
  3341820 ,tram            ,"Lomonossowstraße, Rostock"                          ,"54.065307,12.117342"           ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"
  3342162 ,suburban        ,Rostock-Evershagen                                   ,"54.123575,12.068576"           ,Warnemünde                                           ,"54.175685,12.091525"
  3343921 ,suburban        ,Warnemünde                                           ,"54.175685,12.091525"           ,"Rostock Hbf"                                        ,"54.078197,12.131257"
  3344107 ,tram            ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"           ,"Südstadt-Center, Rostock"                           ,"54.072111,12.117198"
  3347809 ,tram            ,"Lomonossowstraße, Rostock"                          ,"54.065307,12.117342"           ,"Kröpeliner Tor, Rostock"                            ,"54.089847,12.129729"
  3348208 ,tram            ,"Kröpeliner Tor, Rostock"                            ,"54.089811,12.129738"           ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"
  3348522 ,tram            ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"           ,"Lomonossowstraße, Rostock"                          ,"54.065289,12.117243"
  3465754 ,regional        ,"Rostock Hbf"                                        ,"54.078197,12.131257"           ,"Berlin Gesundbrunnen"                               ,"52.548656,13.39106"
  3511093 ,tram            ,"Lomonossowstraße, Rostock"                          ,"54.065307,12.117342"           ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"
  3511338 ,nationalExpress ,"Rostock Hbf"                                        ,"54.078197,12.131257"           ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"
  3519306 ,bus             ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"
  3519331 ,regional        ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"            ,Mainz-Bischofsheim                                   ,"49.992941,8.358062"
  3519711 ,suburban        ,Mainz-Bischofsheim                                   ,"49.992941,8.358062"            ,"Wiesbaden Hbf"                                      ,"50.070788,8.243728"
  3519915 ,bus             ,"Wiesbaden Hbf"                                      ,"50.070788,8.243728"            ,"Dernsches Gelände, Wiesbaden"                       ,"50.080559,8.242875"
  3521739 ,regional        ,"Wiesbaden Hbf"                                      ,"50.070788,8.243728"            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"
  3521938 ,tram            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"            ,"Klinikum, Darmstadt"                                ,"49.875803,8.64774"
  3526456 ,tram            ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"
  3526525 ,regional        ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"            ,Frankfurt(Main)Hbf                                   ,"50.106817,8.663003"
  3526959 ,suburban        ,Frankfurt(Main)Hbf                                   ,"50.106817,8.663003"            ,Niederjosbach                                        ,"50.149282,8.352354"
  3528613 ,suburban        ,Niederjosbach                                        ,"50.149282,8.352354"            ,Niedernhausen(Taunus)                                ,"50.159988,8.312388"
  3528663 ,regional        ,Niedernhausen(Taunus)                                ,"50.159988,8.312388"            ,"Wiesbaden Hbf"                                      ,"50.070788,8.243728"
  3528750 ,regional        ,"Wiesbaden Hbf"                                      ,"50.070788,8.243728"            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"
  3530746 ,bus             ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"
  3530820 ,regional        ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"            ,"Mannheim Hbf"                                       ,"49.479181,8.469268"
  3532846 ,tram            ,"Kurpfalzbrücke, Mannheim"                           ,"49.493051,8.47209"             ,"Paradeplatz, Mannheim"                              ,"49.487442,8.467066"
  3532946 ,tram            ,"Paradeplatz, Mannheim"                              ,"49.487442,8.467066"            ,"Hauptbahnhof, Ludwigshafen am Rhein"                ,"49.479253,8.434579"
  3533690 ,suburban        ,Ludwigshafen(Rh)Hbf                                  ,"49.477257,8.433769"            ,"Mannheim Hbf"                                       ,"49.479181,8.469268"
  3534528 ,regional        ,"Mannheim Hbf"                                       ,"49.479181,8.469268"            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"
  3539371 ,bus             ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"
  3539376 ,regional        ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"            ,Frankfurt(Main)Hbf                                   ,"50.106817,8.663003"
  3539889 ,regional        ,Frankfurt(Main)Hbf                                   ,"50.106817,8.663003"            ,"Bad Nauheim"                                        ,"50.367909,8.749093"
  3541046 ,regional        ,"Bad Nauheim"                                        ,"50.367909,8.749093"            ,"Friedberg (Hess)"                                   ,"50.332535,8.761588"
  3541099 ,suburban        ,"Friedberg (Hess)"                                   ,"50.332535,8.761588"            ,Frankfurt(Main)Hbf                                   ,"50.106817,8.663003"
  3541207 ,regional        ,Frankfurt(Main)Hbf                                   ,"50.106817,8.663003"            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"
  3543058 ,bus             ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"
  3543099 ,regional        ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"            ,Frankfurt(Main)Hbf                                   ,"50.106817,8.663003"
  3543420 ,nationalExpress ,Frankfurt(Main)Hbf                                   ,"50.106817,8.663003"            ,"Hannover Hbf"                                       ,"52.377079,9.741763"
  3544234 ,nationalExpress ,"Hannover Hbf"                                       ,"52.377079,9.741763"            ,"Berlin Hbf"                                         ,"52.524924,13.369629"
  3545218 ,national        ,"Berlin Hbf"                                         ,"52.3928,13.036498"             ,"Rostock Hbf"                                        ,"54.078197,12.131257"
  3546255 ,tram            ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"           ,"Lomonossowstraße, Rostock"                          ,"54.065289,12.117243"
  3565391 ,national        ,"Rostock Hbf"                                        ,"54.078197,12.131257"           ,"Berlin Hbf"                                         ,"52.3928,13.036498"
  3566584 ,suburban        ,"Berlin Hbf"                                         ,"52.524924,13.369629"           ,"Berlin Betriebsbf Rummelsburg"                      ,"52.49392,13.497573"
  3567350 ,suburban        ,"Berlin Betriebsbf Rummelsburg"                      ,"52.49392,13.497573"            ,"Berlin Warschauer Straße"                           ,"52.505948,13.45224"
  3567390 ,suburban        ,"Berlin Warschauer Straße"                           ,"52.505948,13.45224"            ,"Berlin Zoologischer Garten"                         ,"52.507242,13.332414"
  3571731 ,suburban        ,"Berlin Betriebsbf Rummelsburg"                      ,"52.49392,13.497573"            ,"Berlin Warschauer Straße"                           ,"52.505948,13.45224"
  3571888 ,subway          ,"Warschauer Str. (S+U), Berlin"                      ,"52.505238,13.449112"           ,"Kottbusser Tor (U), Berlin"                         ,"52.499071,13.418198"
  3572518 ,subway          ,"Moritzplatz (U), Berlin"                            ,"52.503647,13.41062"            ,"Hermannstr. (S+U), Berlin"                          ,"52.467465,13.431349"
  3572632 ,suburban        ,"Berlin Hermannstraße"                               ,"52.467645,13.430945"           ,"Berlin Südkreuz"                                    ,"52.47623,13.365863"
  3573552 ,suburban        ,"Berlin Südkreuz"                                    ,"52.47623,13.365863"            ,"Berlin Yorckstr.(S2)"                               ,"52.491206,13.372048"
  3573615 ,subway          ,"Yorckstr. (S+U), Berlin"                            ,"52.492437,13.372075"           ,"Möckernbrücke (U), Berlin"                          ,"52.498936,13.38288"
  3574144 ,suburban        ,"Berlin Warschauer Straße"                           ,"52.505948,13.45224"            ,"Berlin Betriebsbf Rummelsburg"                      ,"52.49392,13.497573"
  3575670 ,suburban        ,"Berlin Betriebsbf Rummelsburg"                      ,"52.49392,13.497573"            ,"Berlin Ostkreuz"                                    ,"52.503305,13.468861"
  3575691 ,suburban        ,"Berlin Ostkreuz"                                    ,"52.503305,13.468861"           ,"Berlin Jungfernheide (S)"                           ,"52.530408,13.299424"
  3575815 ,subway          ,"Jungfernheide Bahnhof (S+U), Berlin"                ,"52.530866,13.300781"           ,"Mierendorffplatz (U), Berlin"                       ,"52.525994,13.305671"
  3577617 ,suburban        ,Berlin-Tiergarten                                    ,"52.514281,13.336414"           ,"Berlin Hbf"                                         ,"52.524924,13.369629"
  3577796 ,national        ,"Berlin Hbf"                                         ,"52.3928,13.036498"             ,"Rostock Hbf"                                        ,"54.078197,12.131257"
  3578841 ,tram            ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"           ,"Lange Straße, Rostock"                              ,"54.089964,12.135069"
  3579211 ,tram            ,"Lange Straße, Rostock"                              ,"54.089901,12.133954"           ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"
  3657135 ,tram            ,"Lomonossowstraße, Rostock"                          ,"54.065307,12.117342"           ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"
  3663259 ,tram            ,"Lomonossowstraße, Rostock"                          ,"54.065307,12.117342"           ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"
  3663310 ,suburban        ,"Rostock Hbf"                                        ,"54.078197,12.131257"           ,Warnemünde                                           ,"54.175685,12.091525"
  3664518 ,suburban        ,Warnemünde                                           ,"54.175685,12.091525"           ,"Rostock Hbf"                                        ,"54.078197,12.131257"
  3664701 ,tram            ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"           ,"Lomonossowstraße, Rostock"                          ,"54.065289,12.117243"
  3668239 ,taxi            ,"Galileistraße, Rostock"                             ,"54.067464,12.117873"           ,"Hauptbahnhof Süd, Rostock"                          ,"54.07755,12.128767"
  3668366 ,tram            ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"           ,"Lomonossowstraße, Rostock"                          ,"54.065289,12.117243"
  3713145 ,bus             ,"Galileistraße, Rostock"                             ,"54.067464,12.117873"           ,"Hauptbahnhof Süd, Rostock"                          ,"54.07755,12.128767"
  3713709 ,regional        ,"Rostock Hbf"                                        ,"54.078197,12.131257"           ,"Stralsund Hbf"                                      ,"54.308438,13.078028"
  3714027 ,bus             ,"Hauptbahnhof, Stralsund"                            ,"54.309256,13.078442"           ,"Knieperdamm, Stralsund"                             ,"54.320798,13.079844"
  3714779 ,regional        ,"Stralsund Hbf"                                      ,"54.308438,13.078028"           ,"Rostock Hbf"                                        ,"54.078197,12.131257"
  3715375 ,tram            ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"           ,"Südstadt-Center, Rostock"                           ,"54.072111,12.117198"
  3715461 ,tram            ,"Lomonossowstraße, Rostock"                          ,"54.065307,12.117342"           ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"
  3723479 ,tram            ,"Lomonossowstraße, Rostock"                          ,"54.065307,12.117342"           ,"Doberaner Platz, Rostock"                           ,"54.088436,12.123176"
  3724757 ,tram            ,"Lange Straße, Rostock"                              ,"54.089901,12.133954"           ,"Lomonossowstraße, Rostock"                          ,"54.065289,12.117243"
  3730497 ,national        ,"Rostock Hbf"                                        ,"54.078197,12.131257"           ,"Berlin Hbf"                                         ,"52.3928,13.036498"
  3730707 ,suburban        ,"Berlin Hbf"                                         ,"52.524924,13.369629"           ,"Berlin Betriebsbf Rummelsburg"                      ,"52.49392,13.497573"
  3736112 ,suburban        ,"Berlin Betriebsbf Rummelsburg"                      ,"52.49392,13.497573"            ,"Berlin Hbf"                                         ,"52.524924,13.369629"
  3736603 ,national        ,"Berlin Hbf"                                         ,"52.3928,13.036498"             ,"Rostock Hbf"                                        ,"54.078197,12.131257"
  3790204 ,tram            ,"Lange Straße, Rostock"                              ,"54.089901,12.133954"           ,"Lomonossowstraße, Rostock"                          ,"54.065289,12.117243"
  3832303 ,tram            ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"           ,"Südstadt-Center, Rostock"                           ,"54.072111,12.117198"
  3890172 ,tram            ,"Lomonossowstraße, Rostock"                          ,"54.065307,12.117342"           ,"Kröpeliner Tor, Rostock"                            ,"54.089847,12.129729"
  3891054 ,tram            ,"Lange Straße, Rostock"                              ,"54.089901,12.133954"           ,"Lomonossowstraße, Rostock"                          ,"54.065289,12.117243"
  3897749 ,tram            ,"Lomonossowstraße, Rostock"                          ,"54.065307,12.117342"           ,"Neuer Markt, Rostock"                               ,"54.088912,12.140525"
  3898079 ,tram            ,"Kröpeliner Tor, Rostock"                            ,"54.089811,12.129738"           ,"Lomonossowstraße, Rostock"                          ,"54.065289,12.117243"
  3910122 ,tram            ,"Majakowskistraße, Rostock"                          ,"54.069711,12.116246"           ,"Kröpeliner Tor, Rostock"                            ,"54.089847,12.129729"
  3920777 ,tram            ,"Lomonossowstraße, Rostock"                          ,"54.065307,12.117342"           ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"
  3920884 ,nationalExpress ,"Rostock Hbf"                                        ,"54.078197,12.131257"           ,Frankfurt(Main)Hbf                                   ,"50.106817,8.663003"
  3924049 ,suburban        ,Frankfurt(Main)Hbf                                   ,"50.106817,8.663003"            ,Mühlheim(Main)                                       ,"50.119258,8.838248"
  3927615 ,bus             ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"
  3927619 ,suburban        ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"            ,Frankfurt(Main)Süd                                   ,"50.099302,8.686187"
  3927862 ,regional        ,Frankfurt(Main)Süd                                   ,"50.099302,8.686187"            ,"Hanau Hbf"                                          ,"50.120903,8.92921"
  3936936 ,regional        ,"Hanau Hbf"                                          ,"50.120903,8.92921"             ,"Darmstadt Ost"                                      ,"49.874904,8.673772"
  3937644 ,tram            ,"Darmstadt Nord"                                     ,"49.892118,8.653753"            ,"Willy-Brandt-Platz, Darmstadt"                      ,"49.876019,8.650266"
  3937656 ,tram            ,"Willy-Brandt-Platz, Darmstadt"                      ,"49.876019,8.650266"            ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"
  3941258 ,bus             ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"            ,"Am Karlshof, Darmstadt"                             ,"49.882104,8.665799"
  3944223 ,bus             ,"Am Karlshof, Darmstadt"                             ,"49.882104,8.665799"            ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"
  3948113 ,bus             ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"
  3948207 ,nationalExpress ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"            ,Frankfurt(Main)Hbf                                   ,"50.106817,8.663003"
  3949659 ,nationalExpress ,Frankfurt(Main)Hbf                                   ,"50.106817,8.663003"            ,"Rostock Hbf"                                        ,"54.078197,12.131257"
  4035461 ,tram            ,"Lomonossowstraße, Rostock"                          ,"54.065307,12.117342"           ,"Lange Straße, Rostock"                              ,"54.089964,12.135069"
  4036930 ,tram            ,"Neuer Markt, Rostock"                               ,"54.088849,12.140426"           ,"Lomonossowstraße, Rostock"                          ,"54.065289,12.117243"
  4041788 ,tram            ,"Lomonossowstraße, Rostock"                          ,"54.065307,12.117342"           ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"
  4041933 ,tram            ,"Hauptbahnhof (U), Rostock"                          ,"54.078359,12.130907"           ,"Lomonossowstraße, Rostock"                          ,"54.065289,12.117243"
  4063791 ,nationalExpress ,"Rostock Hbf"                                        ,"54.078197,12.131257"           ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"
  4066642 ,bus             ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"            ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"
  4069657 ,bus             ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"            ,"Luisenplatz, Darmstadt"                             ,"49.872882,8.651254"
  4080613 ,tram            ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"
  4080705 ,regional        ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"            ,Frankfurt(Main)Hbf                                   ,"50.106817,8.663003"
  4081478 ,regional        ,Frankfurt(Main)Hbf                                   ,"50.106817,8.663003"            ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"
  4081687 ,bus             ,"Darmstadt Hbf"                                      ,"49.872549,8.629707"            ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"
  4081978 ,bus             ,"Kasinostraße, Darmstadt"                            ,"49.875066,8.643398"            ,"Hofgut Oberfeld, Darmstadt"                         ,"49.873115,8.682079"
        0 ,0               ,0
